,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,lnum_compromised,lroot_shell,lsu_attempted,lnum_root,lnum_file_creations,lnum_shells,lnum_access_files,lnum_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
1879,0,1,6,4,184,3463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,10,255,1.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0
1880,0,1,6,4,240,521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.06,0.0,0.0,0.0,0.0,0
1881,0,1,6,4,237,376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0,1.0,0.0,0.0,14,255,1.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0
1882,0,1,6,4,232,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0,1.0,0.0,0.2,24,255,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0
1883,0,1,6,4,222,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,34,255,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0
1884,0,1,6,4,248,445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0,1.0,0.0,0.0,44,255,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0
1885,0,1,6,4,241,1249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0,1.0,0.0,0.0,54,255,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0
1886,0,1,6,4,232,348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0,1.0,0.0,0.0,64,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0
1887,0,1,6,4,226,867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0,1.0,0.0,0.0,74,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0
1888,0,1,6,4,160,3706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0.0,0.0,0.0,0,1.0,0.0,0.33,4,255,1.0,0.0,0.25,0.06,0.0,0.0,0.0,0.0,0
1889,0,1,6,4,160,3706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,14,255,1.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0
1890,0,1,6,4,211,8482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0
1891,0,1,6,4,274,1214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0,1.0,0.0,0.33,8,255,1.0,0.0,0.12,0.06,0.0,0.0,0.0,0.0,0
1892,0,1,6,4,282,3724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0.0,0.0,0.0,0,1.0,0.0,0.33,9,255,1.0,0.0,0.11,0.05,0.0,0.0,0.0,0.0,0
1893,0,1,6,4,292,21495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0
1894,0,1,6,4,294,2497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0,1.0,0.0,0.0,29,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0
1895,0,1,6,4,297,3285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0.0,0.0,0.0,0,1.0,0.0,0.0,39,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0
1896,0,1,6,4,295,2538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,37,0.0,0.0,0.0,0,1.0,0.0,0.0,49,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
1897,0,1,6,4,297,53306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0,1.0,0.0,0.2,59,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
1898,0,1,6,4,297,27928,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,69,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0
1899,0,1,6,4,300,3830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.0,0,1.0,0.0,0.17,79,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0
1900,0,1,6,4,293,5568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,22,0.0,0.0,0.0,0,1.0,0.0,0.09,89,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0
1901,0,1,6,4,298,6221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,33,0.0,0.0,0.0,0,1.0,0.0,0.09,99,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0
1902,0,1,6,4,293,4839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,43,0.0,0.0,0.0,0,1.0,0.0,0.07,109,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
1903,0,1,6,4,295,2616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0,1.0,0.0,0.5,119,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
1904,0,1,6,4,296,3972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0,1.0,0.0,0.25,129,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
1905,0,1,6,4,297,1512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,18,0.0,0.0,0.0,0,1.0,0.0,0.11,139,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
1906,0,1,6,4,285,4277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0,0
1907,0,1,6,4,286,3311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0,1.0,0.0,0.0,14,255,1.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0,0
1908,0,1,6,4,301,1160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0
1909,0,1,6,4,323,2514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,0
1910,0,1,6,4,177,350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,0.0,0.0,0.0,0,1.0,0.0,0.25,17,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0
1911,0,1,6,4,264,2856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,27,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0
1912,0,1,6,4,315,9998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0,1.0,0.0,0.0,37,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0
1913,0,1,6,4,287,387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0,1.0,0.0,1.0,2,255,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0,0
1914,0,1,6,4,209,577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0,1.0,0.0,0.0,10,255,1.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0
1915,0,1,6,4,196,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0,1.0,0.0,0.0,20,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0
1916,0,1,6,4,220,4123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0,1.0,0.0,1.0,6,255,1.0,0.0,0.17,0.03,0.0,0.0,0.0,0.0,0
1917,0,1,6,4,293,4123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0,1.0,0.0,0.5,16,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0
1918,0,1,6,4,289,7507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0.0,0.0,0.0,0,1.0,0.0,0.14,26,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0
1919,0,1,6,4,289,7507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.0,0.0,0.0,0,1.0,0.0,0.18,36,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0
1920,0,1,6,4,219,426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0,1.0,0.0,0.25,46,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0
1921,0,1,6,4,163,9033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0,1.0,0.0,0.0,56,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0
1922,0,1,6,4,235,25211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,66,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0
1923,0,1,6,4,245,353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0,1.0,0.0,0.0,76,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
1924,0,1,6,4,246,1860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,86,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
1925,0,1,6,4,311,1667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0,1.0,0.0,0.0,96,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
1926,0,1,6,4,319,14686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,106,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
1927,0,1,6,4,320,1745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.0,0,1.0,0.0,0.17,116,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
1928,0,1,6,4,348,6065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,126,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
1929,0,1,6,4,285,1556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0,1.0,0.0,0.0,136,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
1930,0,1,6,4,336,9308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0,1.0,0.0,0.38,1,255,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0
1931,0,1,6,4,340,7764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12,0.0,0.0,0.0,0,1.0,0.0,0.17,11,255,1.0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0
1932,0,1,6,4,262,10939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0,1.0,0.0,1.0,10,255,1.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0
1933,0,1,6,4,271,10939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,20,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0
1934,0,1,6,4,296,3120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.03,0.0,0.0,0.0,0.0,0
1935,0,1,6,4,292,812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0,0
1936,0,1,6,4,180,6654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0,1.0,0.0,0.6,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0
1937,0,1,6,4,270,597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.05,0.0,0.0,0.0,0.0,0
1938,0,1,6,4,238,1179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0,1.0,0.0,0.0,18,255,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,0
1939,0,1,6,4,164,5179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0
1940,0,1,6,4,307,142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,11,255,1.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0,0
1941,0,1,6,4,288,1052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16,0.0,0.0,0.0,0,1.0,0.0,0.25,3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0,0
1942,0,1,6,4,297,3751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,13,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0
1943,0,1,6,4,246,4364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,23,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0
1944,0,1,6,4,246,4364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,33,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0
1945,0,1,6,4,295,3751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,43,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0
1946,0,1,6,4,287,7551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0
1947,0,1,6,4,311,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0,1.0,0.0,0.0,11,255,1.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0,0
1948,0,1,6,4,222,3740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.06,0.0,0.0,0.0,0.0,0
1949,0,1,6,4,239,359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.07,0.0,0.0,0.0,0.0,0
1950,0,1,6,4,233,710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,31,0.0,0.0,0.0,0,1.0,0.0,0.1,14,255,1.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0
1951,0,1,6,4,261,4165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,11,0.0,0.0,0.0,0,1.0,0.0,0.18,24,255,1.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0
1952,0,1,6,4,233,4165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0,1.0,0.0,0.0,34,255,1.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0,0
1953,0,1,6,4,233,710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0,1.0,0.0,0.0,44,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0
1954,0,1,6,4,309,2576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,54,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0
1955,0,1,6,4,329,2576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.0,0.0,0,1.0,0.0,0.4,64,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0
1956,0,1,6,4,301,1081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,74,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0
1957,0,1,6,4,309,2431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0,1.0,0.0,0.67,84,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0
1958,0,1,6,4,288,1081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0,1.0,0.0,0.67,94,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0
1959,0,1,6,4,309,2576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0,1.0,0.0,0.0,104,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0
1960,0,1,6,4,329,2431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0,1.0,0.0,0.0,114,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0
1961,0,1,6,4,301,2431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0,1.0,0.0,0.0,124,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0
1962,0,1,6,4,309,2576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0,1.0,0.0,0.0,134,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0
1963,0,1,6,4,320,2361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,13,0.0,0.0,0.0,0,1.0,0.0,0.15,3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0,0
1964,0,1,6,4,169,4322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,13,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0
1965,0,1,6,4,304,2648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,9,255,1.0,0.0,0.11,0.04,0.0,0.0,0.0,0.0,0
1966,0,1,6,4,252,3727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0
1967,0,1,6,4,146,5037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,29,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0
1968,0,1,6,4,216,2648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0,1.0,0.0,0.0,39,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0
1969,0,1,6,4,213,37236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0,1.0,0.0,0.0,49,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
1970,0,1,6,4,188,452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0,1.0,0.0,0.67,3,255,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0
1971,0,1,6,4,204,1207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,23,0.0,0.0,0.0,0,1.0,0.0,0.13,13,255,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0
1972,0,1,6,4,222,11740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0.0,0.0,0.0,0,1.0,0.0,0.38,23,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0
1973,0,1,6,4,318,476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0,1.0,0.0,1.0,33,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0
1974,0,1,6,4,271,4090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0,1.0,0.0,1.0,43,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0
1975,0,1,6,4,231,4288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,31,0.0,0.0,0.0,0,1.0,0.0,0.16,9,255,1.0,0.0,0.11,0.03,0.0,0.0,0.0,0.0,0
1976,0,1,6,4,291,1207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0
1977,0,1,6,4,302,4288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,17,0.0,0.0,0.0,0,1.0,0.0,0.24,29,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0
1978,0,1,6,4,223,6540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0.0,0.0,0.0,0,1.0,0.0,0.44,39,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0
1979,0,1,6,4,204,18279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,49,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0
1980,0,1,6,4,237,1021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,24,0.0,0.0,0.0,0,1.0,0.0,0.08,59,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0
1981,0,1,6,4,224,966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0,1.0,0.0,1.0,69,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
1982,0,1,6,4,382,6496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,37,0.0,0.0,0.0,0,1.0,0.0,0.16,1,255,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0
1983,0,1,6,4,454,3114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.04,0.0,0.0,0.0,0.0,0
1984,0,1,6,4,211,5885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0
1985,0,1,6,4,274,1066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0,1.0,0.0,0.0,11,255,1.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0,0
1986,0,1,6,4,231,12561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,0
1987,0,1,6,4,204,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0
1988,0,1,6,4,197,980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0,1.0,0.0,0.0,17,255,1.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0
1989,0,1,6,4,231,13798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,27,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0
1990,0,1,6,4,280,1288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0,1.0,0.0,0.0,37,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0
1991,0,1,6,4,318,634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0,1.0,0.0,0.0,47,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0
1992,0,1,6,4,323,5661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0,1.0,0.0,0.0,57,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0
1993,0,1,6,4,316,558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0,1.0,0.0,0.0,67,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0
1994,0,1,6,4,293,5683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0,1.0,0.0,0.0,77,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0
1995,0,1,6,4,282,8240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0,1.0,0.0,0.33,6,255,1.0,0.0,0.17,0.05,0.0,0.0,0.0,0.0,0
1996,0,1,6,4,292,8240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0.0,0.0,0.0,0,1.0,0.0,0.12,16,255,1.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0
